1454,3,Hache du massacreur
1455,2,Hache de champion rochenoire
1457,2,Masse sombrepoil
1458,2,Maillet sombrepoil
1459,2,Scalpeur sombrepoil
1460,2,Epée à deux mains sombrepoil
1461,2,Hache d'armes de tueur
1465,2,Plaie-des-tigres
1469,2,Cimeterre d'Atun
1473,2,Bâton de la rive
1479,1,Mitaines de Salma
1480,2,Poing de la milice du peuple
1481,3,Griffe-sinistre
1482,3,Ombrecroc
1483,3,Pilonneur
1484,3,Bâton ensorcelant
1485,0,Fourche
1486,3,Veste d'écorce
1488,3,Armure de vengeur
1489,3,Armure du voile funèbre
1493,3,Cimeterre lourd de maraudeur
1495,0,Chaussures en calicot
1497,0,Cape en calicot
1498,0,Gants en calicot
1499,0,Pantalon en calicot
1501,0,Tunique en calicot
1502,0,Ceinture déformée en cuir
1503,0,Bottes déformées en cuir
1504,0,Brassards déformés en cuir
1505,0,Cape déformée
1506,0,Gants déformés en cuir
1507,0,Pantalon déformé en cuir
1509,0,Gilet déformé en cuir
1510,0,Marteau lourd
1511,0,Epée de roturier
1512,0,Hache d'armes grossière
1513,0,Vieil estramaçon
1514,0,Marteau de guerre rouillé
1515,0,Bâton en bois grossier
1516,0,Hachette usée
1521,2,Hache de bûcheron ogre
1522,2,Lance de chasseur de têtes
1523,2,Enorme massue en pierre
1539,2,Bâton noueux d'ermite
1547,2,Bouclier de la Foi
1557,2,Targe des Mers
1560,2,Sandales branchie-bleue
1561,2,Robe de moissonneur
1566,2,Tranchante de la milice du peuple
1602,3,Hache-faucille
1604,2,Epée chromatique
1607,3,Gardien d'âme
1608,2,Masse brise-tête
1613,2,Bâton de chasseur d'esprit
1624,2,Heaume casse-crâne
1625,2,Flamberge exquise
1639,2,Hache ricaneuse
1640,2,Hache de guerre monstrueuse
1659,2,Gants d'ingénieur
1664,2,Perche de force sorcière
1677,2,Broigne en écailles de drake
1678,3,Demi-bottes ogres noires
1679,2,Batte de Korg
1680,2,Coupe-tête
1715,3,Armure jazeran polie
1716,3,Robe des magi
1717,3,Tunique en mailles doublières
1718,3,Pantalon en cuir de basilic
1720,3,Bâton du bois enchevêtré
1721,3,Marteau de guerre viking
1722,3,Merlin de Pierrépine
1726,3,Lance en os empoisonnée
1727,3,Epée de putréfaction
1728,4,Epée longue flamboyante de Teebu
1730,0,Ceinture usée en mailles
1731,0,Bottes usées en mailles
1732,0,Brassards usés en mailles
1733,0,Cape usée
1734,0,Gants usés en mailles
1735,0,Pantalon usé en mailles
1737,0,Haubergeon usé
1738,0,Ceinture en mailles entrelacées
1739,0,Bottes en mailles entrelacées
1740,0,Brassards en mailles entrelacées
1741,0,Cape lacée
1742,0,Gants en mailles entrelacées
1743,0,Pantalon en mailles entrelacées
1744,0,Protège-épaules en mailles entrelacées
1745,0,Haubergeon entrelacé
1746,0,Ceinture en anneaux rivetés
1747,0,Bottes en anneaux rivetés
1748,0,Brassards en anneaux rivetés
1749,0,Cape en anneaux rivetés
1750,0,Gants en anneaux rivetés
1751,0,Pantalon en anneaux rivetés
1752,0,Protège-épaules en anneaux rivetés
1753,0,Lorica rivetée
1754,0,Ceinture en anneaux renforcés
1755,0,Bottes en anneaux renforcés
1756,0,Brassards en anneaux renforcés
1757,0,Cape en anneaux renforcés
1758,0,Gants en anneaux renforcés
1759,0,Pantalon en anneaux renforcés
1760,0,Protège-épaules en anneaux renforcés
1761,0,Lorica renforcée
1764,0,Chaussures en canevas
1766,0,Cape en canevas
1767,0,Gants en canevas
1768,0,Pantalon en canevas
1769,0,Protège-épaules en canevas
1770,0,Gilet en canevas
1772,0,Chaussures en brocart
1774,0,Cape en brocart
1775,0,Gants en brocart
1776,0,Pantalon en brocart
1777,0,Protège-épaules en brocart
1778,0,Gilet en brocart
1780,0,Sandales à couture croisée
1782,0,Cape à couture croisée
1783,0,Gants à couture croisée
1784,0,Pantalon à couture croisée
1785,0,Protège-épaules à couture croisée
1786,0,Gilet à couture croisée
1787,0,Ceinture raccommodée en cuir
1788,0,Bottes raccommodées en cuir
1789,0,Brassards raccommodés en cuir
1790,0,Cape raccommodée
1791,0,Gants raccommodés en cuir
1792,0,Pantalon raccommodé en cuir
1793,0,Protège-épaules raccommodés en cuir
1794,0,Pourpoint raccommodé en cuir
1795,0,Ceinture en cuir brut
1796,0,Bottes en cuir brut
1797,0,Brassards en cuir brut
1798,0,Cape en cuir brut
1799,0,Gants en cuir brut
1800,0,Pantalon en cuir brut
1801,0,Protège-épaules en cuir brut
1802,0,Tunique en cuir brut
1803,0,Ceinture en cuir armé
1804,0,Bottes en cuir armé
1805,0,Brassards en cuir armé
1806,0,Cape en cuir armé
1807,0,Gants en cuir armé
1808,0,Pantalon en cuir armé
1809,0,Protège-épaules en cuir armé
1810,0,Armure en cuir armé
1811,0,Claymore émoussée
1812,0,Hache d’armes à manche court
1813,0,Bâton de combat ébréché
1814,0,Massette endommagée
1815,0,Masse ornementale
1816,0,Hache déséquilibrée
1817,0,Epée courte de réserve
1818,0,Claymore standard
1819,0,Pioche de guerre
1820,0,Maillet en bois
1821,0,Lame déformée
1822,0,Canne de marche en cèdre
1823,0,Casse-tête assommant
1824,0,Hache de guerre rutilante
1825,0,Gourdin massif
1826,0,Maillet en pierre
1827,0,Fendoir à viande
1828,0,Hache de guerre en pierre
1829,0,Sabre d'abordage court
1830,0,Epée bâtarde longue
1831,0,Bâton de guerre en chêne
1832,2,Chausses de chance
1835,1,Ceinture en cuir sale
1836,1,Brassards en cuir sale
1839,1,Ceinture en cuir grossier
1840,1,Brassards en cuir grossier
1843,1,Ceinture en cuir tanné
1844,1,Brassards en cuir tanné
1845,1,Ceinture en mailles
1846,1,Brassards en mailles
1849,1,Ceinture en cuir traité
1850,1,Brassards en cuir traité
1852,1,Brassards en écailles
1853,1,Ceinture en écailles
1893,3,Vengeance du mineur
1902,0,[Monster] - Mace Basic Wooden Hammer
1911,0,[Monster] - Tool Wrench Small
1913,1,Matraque cloutée
1917,2,Dague ornée de joyaux
1925,3,Rapière défias
1926,3,Masse lestée
1927,3,Fendoir des Mortemines
1928,3,Bâton de mage défias
1929,3,Chausses brochées de soie
1930,3,Cape de maçon
1933,3,Bâton d'adjuration
1934,3,Chausses de Lardeur
1935,3,Lame d'assassin
1936,3,Tournevis gobelin
1937,3,Scie bourdonnante
1938,2,Massette de billot
1943,3,Jambières en mailles gobelines
1944,3,Gants de ferronnier
1945,3,Gants de menuiserie
1951,3,Sabre d'abordage des Flots noirs
1955,2,Bottes gueule-de-dragon en mailles
1958,3,Tibia pétrifié
1959,3,Pioche en fer froid
1965,1,Gants du loup blanc
1974,3,Brassards de projection mentale
1975,3,Vieil estramaçon de Pysan
1976,3,Marteau à scories
1978,3,Gants griffe-de-loup
1979,4,Mur des morts
1981,4,Pourpoint en mailles glaciales
1982,4,Lamenuit
1986,2,Ouvre-entrailles
1988,2,Gantelets de général de brigade
1990,2,Maillet lesté
1991,2,Pelle de puissance gobeline
1992,3,Fétiche des marais
1994,2,Déchireuse griffe-d'ébène
1997,2,Robe en feutre pressé
1998,2,Bâton de canalisation scalp-rouge
2000,2,Archeus
2011,3,Sabre tordu
2013,2,Bâton en os de crypte
2014,2,Estramaçon en métal noir
2015,2,Hache de guerre en métal noir
2016,2,Cotte d'anneaux poussiéreuse
2017,2,Brassards luminescents en cuir
2018,2,Epée longue squelettique
2020,2,Lame griffe-creuse
2021,2,Bouclier Carapace vert
2024,1,Espadon
2025,1,Hache barbue
2026,1,Marteau en pierre
2027,1,Cimeterre
2028,1,Marteau
2029,1,Fendoir
2030,1,Bâton noueux
2032,2,Crispins de Gallan
2033,2,Bottes d'ambassadeur
2034,2,Robe d'érudition
2035,2,Epée des cieux noirs
2036,3,Gants de mine poussiéreux
2037,3,Bottes de tunnelier
2040,3,Protecteur troll
2041,3,Tunique de la marche de l'Ouest
2042,3,Bâton de la marche de l'Ouest
2044,3,Croissant des esprits chagrins
2046,2,Kukri branchie-bleue
2047,1,Hache courte de Courbenclume
2048,1,Marteau de Courbenclume
2054,1,Hache courte trogg
2055,1,Petit marteau en bois
2057,1,Epée courte défias piquée
2058,2,Maillet de Kazon
2059,3,Cape de factionnaire
2064,1,Massue trogg
2065,1,Lame mâcheroc
2066,1,Hachette du crâne
2067,1,Bâton de morsure de givre
2069,1,Gilet en peau d'ours noir
2072,2,Bâton de mage nain
2073,2,Hachette naine
2074,2,Lame courte solide
2075,2,Masse lourde
2077,2,Bâton de magicien
2078,2,Epée courte nordique
2079,2,Marteau de guerre de sergent
2080,2,Hache des collines
2081,0,[Monster] - Torch Offhand
2084,2,Epée bâtarde en sombracier
2087,2,Carapace de clampant durcie
2088,2,Longue patte de clampant
2089,2,Dague en ivoire imagé
2092,1,Dague usée
2098,3,Fusil à canon double
2099,4,Canon à main nain
2100,4,Espingole soigneusement calibrée
2105,1,Chemise de nervi
2108,1,Gilet crins-de-givre en cuir
2109,1,Lorica crins-de-givre
2110,1,Robe légère de fèvre-mage
2112,1,Pourpoint de bûcheron
2114,1,Robe neigeuse
2117,1,Chaussures en étoffe légère
2119,1,Gants en étoffe légère
2120,1,Pantalon en étoffe légère
2121,1,Jacque en étoffe légère
2122,1,Ceinture en cuir craquelé
2123,1,Bottes en cuir craquelé
2124,1,Brassards en cuir craquelé
2125,1,Gants en cuir craquelé
2126,1,Pantalon en cuir craquelé
2127,1,Gilet en cuir craquelé
2128,1,Claymore éraflée
2129,1,Grand bouclier rond
2130,1,Massue
2131,1,Epée courte
2132,1,Bâton court
2133,1,Petit bouclier
2134,1,Hache courte
2137,1,Couteau de taille
2138,0,Coupe-papier aiguisé
2139,1,Miséricorde
2140,2,Couteau à découper
2141,1,Gilet en cuir bouilli
2142,1,Ceinture en cuir bouilli
2143,1,Bottes en cuir bouilli
2144,1,Brassards en cuir bouilli
2145,1,Gants en cuir bouilli
2146,1,Pantalon en cuir bouilli
2148,1,Ceinture en écailles polies
2149,1,Bottes en écailles polies
2150,1,Brassards en écailles polies
2151,1,Gants en écailles polies
2152,1,Jambières en écailles polies
2153,1,Broigne polie
2156,1,Bottes matelassées
2158,1,Gants matelassés
2159,1,Pantalon matelassé
2160,1,Gambison
2163,4,Lame de l’ombre
2164,4,Eventreuse
2165,1,Couverture de la Vieille Blanchette
2166,3,Jambières de contremaître
2167,3,Gants de contremaître
2168,3,Chahuteurs de cadavre
2169,3,Lame bourdonnante
2172,1,Ceinture rustique
2173,1,Vieille ceinture en cuir
2175,2,Hache d'armes sombrepoil
2184,0,[Monster] - Dagger Basic
2186,1,Ceinture de tailleur
2194,3,Marteau diamant
2195,1,Couteau de Courbenclume
2203,2,Couperet de Promptegriffe
2204,2,Broche de Promptegriffe
2205,3,Crépusculaire
2207,1,Jambiya
2208,1,Poignard
2209,1,Kriss
2210,0,Targe endommagée
2211,0,Grand bouclier endommagé
2212,0,Targe craquelée
2213,0,Grand bouclier usé
2214,0,Targe en bois
2215,0,Bouclier en bois
2216,0,Targe simple
2217,0,Bouclier rectangulaire
2218,2,Dague d'artisan
2219,0,Petit bouclier rond
2220,0,Bouclier carré
2221,0,Rondache de parade
2222,0,Grand bouclier
2224,1,Dague de la milice
2225,1,Couteau de cuisine aiguisé
2226,2,Bâton d'ogre-mage
2227,2,Hache de guerre ogre lourde
2230,2,Gants de musculation
2231,2,Robe du feu d'enfer
2232,2,Bottes de coureur sombre
2233,2,Jambières de tisseur d'ombre
2234,2,Armure de marcheur nocturne
2235,2,Griffe de Brack
2236,3,Croc-noir
2237,2,Pantalon raccommodé
2238,2,Pantalon de gavroche
2240,1,Cape robuste
2241,2,Cape de desperado
2243,4,Main d'Edward l'étrange
2244,4,Lame de Krol
2245,4,Heaume de Narv
2249,2,Targe de la milice
2254,2,Marteau pare-glace
2256,3,Massue squelettique
2257,1,Bâton crins-de-givre
2258,1,Epée courte crins-de-givre
2259,1,Massue crins-de-givre
2260,1,Hache courte crins-de-givre
2263,2,Phytolame
2264,3,Mantelet des voleurs
2265,2,Hache brisepierre
2266,2,Dague brisepierre
2267,2,Masse brisepierre
2268,1,Lame brisepierre
2271,3,Bâton du voyant béni
2273,2,Armure de guérillero
2274,2,Gants de sapeur
2275,3,[PÉRIMÉ] Camail de sentinelle
2276,3,Bottes des marais
2277,3,Jambières de nécromancien
2278,3,Epaulettes de pisteur sylvestre
2280,3,Canne de marche de Kam
2281,2,Hache rodentienne en silex
2282,1,Epée courte rodentienne
2283,2,Ceinture en poil de rat
2284,2,Cape en poil de rat
2291,4,Kang le Décapiteur
2292,3,Robe de nécrologie
2299,3,Hache de guerre ardente
2300,2,Gilet en cuir estampé
2302,1,Bottes cousues main en cuir
2303,1,Pantalon cousu main en cuir
2305,0,[PÉRIMÉ] Cape d'hiver légère
2306,0,[PÉRIMÉ] Bottes d'hiver légères
2307,2,Bottes raffinées en cuir
2308,2,Cape raffinée en cuir
2309,2,Bottes en cuir estampé
2310,2,Cape en cuir estampé
2311,2,Pourpoint blanc en cuir
2312,2,Gants raffinés en cuir
2314,3,Armure en cuir raffermi
2315,2,Bottes noires en cuir
2316,2,Cape noire en cuir
2317,2,Tunique noire en cuir
2326,1,Brassards de tisse-lierre
2327,1,Brassards solides en cuir
2361,1,Marteau détérioré
2362,1,Vieux bouclier en bois
2364,1,Gilet tissé
2366,1,Pantalon tissé
2367,1,Bottes tissées
2369,1,Gants tissés
2370,1,Harnais endommagé en cuir
2371,1,Ceinture endommagée en cuir
2372,1,Pantalon endommagé en cuir
2373,1,Bottes endommagées en cuir
2374,1,Brassards endommagés en cuir
2375,1,Gants endommagés en cuir
2376,1,Vieil écu
2377,1,Targe ronde
2379,1,Lorica ternie
2380,1,Ceinture en anneaux ternis
2381,1,Jambières en anneaux ternis
2383,1,Bottes en anneaux ternis
2384,1,Brassards en anneaux ternis
2385,1,Gants en anneaux ternis
2386,1,Lorica rouillée
2387,1,Ceinture en anneaux rouillés
2388,1,Jambières en anneaux rouillés
2389,1,Bottes en anneaux rouillés
2390,1,Brassards en anneaux rouillés
2391,1,Gants en anneaux rouillés
2392,1,Cotte de mailles légère
2393,1,Ceinture en mailles légères
2394,1,Jambières en mailles légères
2395,1,Bottes en mailles légères
2396,1,Brassards en mailles légères
2397,1,Gants en mailles légères
2398,1,Cotte d'anneaux légère
2399,1,Ceinture en anneaux légers
2400,1,Jambières en anneaux légers
2401,1,Bottes en anneaux légers
2402,1,Brassards en anneaux légers
2403,1,Gants en anneaux légers
2417,1,Lorica doublée
2418,1,Jambières en anneaux doublés
2419,1,Ceinture en anneaux doublés
2420,1,Bottes en anneaux doublés
2421,1,Brassards en anneaux doublés
2422,1,Gants en anneaux doublés
2423,1,Brigandine
2424,1,Ceinture brigandine
2425,1,Jambières brigandines
2426,1,Bottes brigandines
2427,1,Brassards brigandines
2428,1,Gants brigandines
2429,1,Gilet brun-roux
2431,1,Pantalon brun-roux
2432,1,Bottes brun-roux
2434,1,Gants brun-roux
2435,1,Gilet brodé
2437,1,Pantalon brodé
2438,1,Bottes brodées
2440,1,Gants brodés
2441,1,Targe annelée
2442,1,Rondache renforcée
2443,1,Targe en métal
2444,1,Targe rouillée
2445,1,Grand bouclier en métal
2446,1,Grand écu
2448,1,Pavois lourd
2451,1,Ecu noble
2463,1,Doublet en cuir clouté
2464,1,Ceinture en cuir clouté
2465,1,Pantalon en cuir clouté
2467,1,Bottes en cuir clouté
2468,1,Brassards en cuir clouté
2469,1,Gants en cuir clouté
2470,1,Gilet en cuir renforcé
2471,1,Ceinture en cuir renforcé
2472,1,Pantalon en cuir renforcé
2473,1,Bottes en cuir renforcé
2474,1,Brassards en cuir renforcé
2475,1,Gants en cuir renforcé
2479,1,Hache large
2480,1,Grande massue
2481,1,Epée de péon
2482,1,Tomahawk inférieur
2483,1,Hache large grossière
2484,1,Petit couteau
2485,1,Planche fendue
2486,1,Grande masse en pierre
2487,1,Bâton d'acolyte
2488,1,Gladius
2489,1,Epée à deux mains
2490,1,Tomahawk
2491,1,Grande hache
2492,1,Casse-tête
2493,1,Massette en bois
2494,1,Stylet
2495,1,Canne de marche
2496,1,Epée courte d'écumeur
2497,1,Claymore rouillée
2498,1,Petit tomahawk
2499,1,Hache bipenne
2500,1,Marteau léger
2501,1,Marteau de guerre en bois
2502,1,Dague éraflée
2503,1,Bâton court d'adepte
2504,1,Arc court usé
2505,1,Arc court poli
2506,1,Arc à double courbure en bois de corne
2507,1,Arc laminé à double courbure
2508,1,Vieux tromblon
2509,1,Tromblon orné
2510,1,Tromblon solide
2511,1,Espingole de chasseur
2520,1,Epée large
2521,1,Flamberge
2522,1,Hache-croissant
2523,1,Bullova
2524,1,Assommoir
2525,1,Marteau de guerre
2526,1,Main gauche
2527,1,Bâton d'armes
2528,1,Fauchon
2529,1,Zweihander
2530,1,Francisque
2531,1,Bardiche
2532,1,Etoile du matin
2533,1,Maillet de guerre
2534,1,Dague à rouelle
2535,1,Bâton de guerre
2545,2,Jambières en mailles de l'apprenti
2546,1,Ceinturon royal crins-de-givre
2547,1,Gants d'éleveur de sangliers
2549,3,Bâton de l'ombre
2550,0,[Monster] - Bow Short
2562,1,Bouquet de bégonias écarlates
2564,3,Griffes de l'esprit elfique
2565,3,Bâtonnet de feu ardent
2566,2,Robe sacrificielle
2567,3,Lame d'évocateur
2568,1,Gilet marron en lin
2569,2,Bottes en lin
2570,1,Cape en lin
2571,1,Bandes molletières de Viny
2572,2,Robe rouge en lin
2575,1,Chemise rouge en lin
2576,1,Chemise blanche en lin
2577,1,Chemise bleue en lin
2578,2,Gilet barbare en lin
2579,1,Chemise verte en lin
2580,2,Cape en lin renforcé
2582,2,Gilet vert en laine
2583,2,Bottes en laine
2584,1,Cape en laine
2585,2,Robe grise en laine
2586,1,Robe de maître de jeu
2587,1,Chemise grise en laine
2588,1,[PÉRIMÉ] Couvre-œil en cuir rouge
2612,1,Robe sobre
2613,1,Robe à double couture
2614,1,Robe d'apprentissage
2615,1,Robe chromatique
2616,1,Robe chatoyante en soie
2617,1,Robe ardente
2618,1,Robe argentée
2620,2,Voile des augures
2621,2,Capuche de nécromancie
2622,2,Coiffure tribale de Nimar
2623,2,Diadème sacré
2624,2,Coiffe de réflexion
2632,2,Dague courbe
2635,0,Ceinture en anneaux distendus
2642,0,Bottes en anneaux distendus
2643,0,Brassards en anneaux distendus
2644,0,Cape en anneaux distendus
2645,0,Gants en anneaux distendus
2646,0,Pantalon en anneaux distendus
2648,0,Lorica distendue
2649,0,Ceinture en anneaux fins
2650,0,Bottes en anneaux fins
2651,0,Brassards en anneaux fins
2652,0,Cape en anneaux fins
2653,0,Gants en anneaux fins
2654,0,Pantalon en anneaux fins
2656,0,Lorica fine
2664,2,Croc de tisseuse
2690,1,Ceinture à loquet
2691,1,Bottes de tailleur
2694,2,Jambières de colon
2705,0,[Monster] - Item Tankard Metal
